textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
Truck-Kun really tried to kill him2:10,"Truck-Kun really tried to kill him
2:10",Sencrowe,1,2022-10-27T06:40:00Z,2022-10-27T06:40:00Z
i dont know what i watched but im glad i did,i dont know what i watched but im glad i did,Little B,2,2022-10-26T21:27:18Z,2022-10-26T21:27:18Z
全てが信じられなくなったわ,全てが信じられなくなったわ,ぬこもふ,0,2022-10-26T22:52:56Z,2022-10-26T22:52:56Z
超絶に意味わからんくて爆笑スキ,超絶に意味わからんくて爆笑スキ,ねお,4,2022-10-27T00:41:04Z,2022-10-27T00:41:04Z
Me encantó estubo muy bueno,Me encantó estubo muy bueno,Cristal,89,2022-10-25T15:17:34Z,2022-10-25T15:17:34Z
MV出し渋るせいで各地で米騒動の一揆起こりかけてたぞ,MV出し渋るせいで各地で米騒動の一揆起こりかけてたぞ,ALIA,6,2022-10-27T09:12:01Z,2022-10-27T09:12:01Z
最後のゴールあたりに、バスだけど［Mr.ビーンさん］はタクシーを使っていました。,"最後のゴールあたりに、バスだけど
［Mr.ビーンさん］はタクシーを使っていました。",SHIN MATUNAGA,4,2022-10-27T00:14:49Z,2022-10-27T00:14:49Z
こっわい終わり方ｗｗｗｗ,こっわい終わり方ｗｗｗｗ,にとさんと,5,2022-10-27T04:57:36Z,2022-10-27T04:57:36Z
2:09のとこ米津さん轢いたのパワーちゃんでしょ絶対,2:09のとこ米津さん轢いたのパワーちゃんでしょ絶対,鮪カレー,3,2022-10-27T08:37:56Z,2022-10-27T08:37:56Z
I can't get over this song no matter what,I can't get over this song no matter what,ROLLIN,38,2022-10-26T15:36:24Z,2022-10-26T15:36:24Z
露伴先生の、「ザ・ラン」を思い出した,露伴先生の、「ザ・ラン」を思い出した,つむ,5,2022-10-27T07:04:31Z,2022-10-27T07:04:31Z
