textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
刃渡り2億センチが流れた時鳥肌凄かった！チェンソーマンの世界観過ぎて夜中に長女と語りました最高すぎ,"刃渡り2億センチが流れた時鳥肌凄かった！チェンソーマンの世界観過ぎて夜中に長女と語りました
最高すぎ",レゲエわっしょい,89,2022-10-26T01:37:48Z,2022-10-26T01:37:48Z
何時だって最高を更新して腹を満たしてくれるホルモンはマジで面白すぎると聞いています。,何時だって最高を更新して腹を満たしてくれるホルモンはマジで面白すぎると聞いています。,かなざわなおき,2,2022-10-26T09:03:37Z,2022-10-26T09:03:37Z
congratulation for another epic song for Chainsaw Man Ending 3,congratulation for another epic song for Chainsaw Man Ending 3,JoKe ToNg,6,2022-10-26T04:13:42Z,2022-10-26T04:13:42Z
進化し続けててすごい…,進化し続けててすごい…,naozaruki,5,2022-10-26T03:06:20Z,2022-10-26T03:06:20Z
コン！！最高でした、サブスクめちゃクチャ嬉しいです…サビの疾走感も最高だし、チェーンソーマンの世界観にすごい合ってる！！！一生ついてくぜホルモン！！！,"コン！！
最高でした、サブスクめちゃクチャ嬉しいです…
サビの疾走感も最高だし、チェーンソーマンの世界観にすごい合ってる！！！
一生ついてくぜホルモン！！！",えりんぎ🍄酒飲み邦ロック女子,10,2022-10-26T04:43:38Z,2022-10-26T04:43:38Z
身体に ほらエンジン の部分が死ぬほど泣けると聞いています,身体に ほらエンジン の部分が死ぬほど泣けると聞いています,RASTER-8bit,21,2022-10-26T01:55:31Z,2022-10-26T01:55:31Z
2曲だけでもサブスク解禁ありがとうございます！！！本当に嬉しい！！！,2曲だけでもサブスク解禁ありがとうございます！！！本当に嬉しい！！！,あげたててんぷら,5,2022-10-26T07:38:39Z,2022-10-26T07:38:39Z
イカつい風貌した男3人がリメンバー・ミー見るのギャップ萌えすぎてすこ,イカつい風貌した男3人がリメンバー・ミー見るのギャップ萌えすぎてすこ,美味しいマン毛屋さん,7,2022-10-26T12:38:52Z,2022-10-26T12:38:52Z
曲カッコ良すぎて、初のサブスク購入に踏み切ったと聞いています。,曲カッコ良すぎて、初のサブスク購入に踏み切ったと聞いています。,あびよす,5,2022-10-26T02:25:24Z,2022-10-26T02:25:24Z
最後にロックンロール・チェーンソー流れたのはとても好きです,最後にロックンロール・チェーンソー流れたのはとても好きです,おつまみ長芋,16,2022-10-26T02:38:10Z,2022-10-26T02:38:10Z
作画すごいですよね！曲もすごく有ってました,作画すごいですよね！曲もすごく有ってました,小夜子,11,2022-10-26T01:52:48Z,2022-10-26T01:52:48Z
I can't hear nor read shit but I am just so happy to see them active again and man that song is 🔥🔥🔥,I can't hear nor read shit but I am just so happy to see them active again and man that song is 🔥🔥🔥,Harry,2,2022-10-26T13:31:27Z,2022-10-26T13:31:27Z
サブスク解禁おめでとうございます🎉そして他の曲は今まで通りCDのみで聴ける感じで十分だと感じています。,"サブスク解禁おめでとうございます🎉
そして他の曲は今まで通りCDのみで聴ける感じで十分だと感じています。",増井正博,4,2022-10-26T03:34:37Z,2022-10-26T03:34:37Z
みんなフル尺を聴きたかったら、ぜひCD等を買うんだぞ！！！,みんなフル尺を聴きたかったら、ぜひCD等を買うんだぞ！！！,吉本レイモンド,11,2022-10-26T06:02:30Z,2022-10-26T06:02:30Z
期待されてる以上の曲を毎回出すよね,期待されてる以上の曲を毎回出すよね,野原みさえ,2,2022-10-27T01:13:48Z,2022-10-27T01:13:48Z
わー！サイコー！楽しみにした甲斐がありましたといいました！,わー！サイコー！楽しみにした甲斐がありましたといいました！,リーベくん,2,2022-10-26T07:00:16Z,2022-10-26T07:00:16Z
マジで鳥肌立ちました。最高でした,マジで鳥肌立ちました。最高でした,Taro Miyamoto,14,2022-10-26T01:40:11Z,2022-10-26T01:40:11Z
エンディング最っ高〜〜〜だった！鳥肌止まんなかった,エンディング最っ高〜〜〜だった！鳥肌止まんなかった,とてもすごい,1,2022-10-26T07:30:11Z,2022-10-26T07:30:11Z
サムネを見て「ついにホルモンもサブスク解禁か〜時代やな〜変わっていくんやな〜」とみんなが思っていたらしっかりホルモンで安心したと聞いています,"サムネを見て
「ついにホルモンもサブスク解禁か〜時代やな〜変わっていくんやな〜」
とみんなが思っていたらしっかりホルモンで安心したと聞いています",崎田宏暁,17,2022-10-26T03:17:38Z,2022-10-26T03:17:38Z
you guys so weird as always but I love it lol,you guys so weird as always but I love it lol,Reynaldi Cahyadianto,5,2022-10-26T02:08:45Z,2022-10-26T02:08:45Z
ロックンロール・チェーンソーで終わるの最高すぎる🔥🔥🔥,ロックンロール・チェーンソーで終わるの最高すぎる🔥🔥🔥,Taiga,17,2022-10-26T02:00:01Z,2022-10-26T02:00:01Z
最高にして最高でした！！！！！！！！チェンソーマンとホルモンの相性が素晴らしすぎて吐きそうなくらい震えました。前半かっこいいのにナオちゃんパートあたりは泣きそうになる。作品最後までのストーリー考えると余計。最高の楽曲ありがとうございます！！！！！！！！！！！！！！！私の中の固定EDです,最高にして最高でした！！！！！！！！チェンソーマンとホルモンの相性が素晴らしすぎて吐きそうなくらい震えました。前半かっこいいのにナオちゃんパートあたりは泣きそうになる。作品最後までのストーリー考えると余計。最高の楽曲ありがとうございます！！！！！！！！！！！！！！！私の中の固定EDです,MAC sa,11,2022-10-26T04:32:24Z,2022-10-26T04:32:24Z
Full version of the song please because this goes hard,Full version of the song please because this goes hard,Bebop_Anoos,1,2022-10-26T17:51:57Z,2022-10-26T17:51:57Z
ノンクレジットを見て鳥肌が立ったと聞いています,ノンクレジットを見て鳥肌が立ったと聞いています,ゴム,5,2022-10-26T02:36:59Z,2022-10-26T02:36:59Z
携わってる人が超一流だしスタッフも最高なだけに本編がぬーんってかんじの出来だからまじでモヤモヤする,携わってる人が超一流だしスタッフも最高なだけに本編がぬーんってかんじの出来だからまじでモヤモヤする,a a,0,2022-10-26T13:42:18Z,2022-10-26T13:42:18Z
pls make english subs 😭 can't wait for the full version!,pls make english subs 😭 can't wait for the full version!,Галия Галина,0,2022-10-27T06:40:31Z,2022-10-27T06:40:31Z
I never have any idea of what they're doing but their videos are funny XD,I never have any idea of what they're doing but their videos are funny XD,Warfu_,4,2022-10-26T02:03:24Z,2022-10-26T02:03:24Z
Please make a new album 🙏,Please make a new album 🙏,Phothewin,2,2022-10-26T23:41:49Z,2022-10-26T23:41:49Z
アートワーク案、文面だけめっちゃ他人事の無印良品みたいでかわいい。,アートワーク案、文面だけめっちゃ他人事の無印良品みたいでかわいい。,eo aiu,4,2022-10-26T12:18:11Z,2022-10-26T12:18:11Z
本当にチェンソーマンの世界に合っていてかっこよかったです‼️ありがとうございます😭,本当にチェンソーマンの世界に合っていてかっこよかったです‼️ありがとうございます😭,no ayano,7,2022-10-26T04:17:08Z,2022-10-26T04:17:08Z
ホルモンチェンソーマンにめっちゃ合っててめっちゃ好きです,ホルモンチェンソーマンにめっちゃ合っててめっちゃ好きです,ターちゃん,3,2022-10-26T02:20:51Z,2022-10-26T02:20:51Z
